Term	Index	Name
GO:1990160	3229	A protein-DNA complex consisting of the helicase loading complex DnaB-DnaC, replication restart proteins Rep and PriC, and associated DNA. Involved in the restart of DNA replication after a stalled replication fork has been repaired.
GO:1990157	3230	A protein-DNA complex consisting of the helicase loading complex DnaB-DnaC bound to the DNA-bound DNA replication initiation protein DnaA. Essential for DNA replication initiation.
GO:1990158	3231	A protein-DNA complex consisting of the helicase loading complex DnaB-DnaC, replication restart proteins DnaT, PriA and PriB, and associated DNA. Involved in the restart of DNA replication after a stalled replication fork has been repaired.
GO:0042105	3232	A T cell receptor complex in which the TCR heterodimer comprises alpha and beta chains, associated with the CD3 complex; recognizes a complex consisting of an antigen-derived peptide bound to a class I or class II MHC protein.
GO:0042106	3233	A T cell receptor complex in which the TCR heterodimer comprises gamma and delta chains, associated with the CD3 complex; recognizes antigen directly, without a requirement for processing and presentation by an MHC protein.
GO:1904602	3234	A protein complex which is capable of serotonin-activated cation-selective channel activity. Mainly found in pre- and postsynaptic membranes of the brain and gastrointestinal tract. Depending on its location it transports Ca2+, Mg2+, Na+ or K+. It is always a pentamer, containing at least the 5HT3A subunit forming 5HT3A homopentamers or 5HT3A/B heteropentamers. In human, 5HT3A/C, A/D and A/E heteropentamers also exist.
GO:0038037	3235	A protein complex that contains two G protein-coupled receptors.
GO:1903439	3236	A protein complex which is capable of calcitonin family receptor activity. Calcitonin family receptors may form dimers, trimers or tetramers; adrenomedullin and amylin receptors have only been observed as dimers so far.
GO:0036157	3237	Outer arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes. Outer dynein arms contain 2-3 heavy chains, two or more intermediate chains and a cluster of 4-8 light chains. Inner and outer dynein arms have different functions in the generation of microtubule-based motility.
GO:0036156	3238	Inner arm structure present on the outer doublet microtubules of ciliary and flagellar axonemes. The structure of inner dynein arms is complex and may vary within the axoneme. Inner dynein arms are heteromeric, comprising 8 different heavy chains and various subunits. Inner and outer dynein arms have different functions in the generation of microtubule-based motility.
GO:1990657	3239	A protein complex capable of stimulus-inducible nitric-oxide synthase activity. S-nitrosylates cysteine residues in target proteins, a principal mechanism of nitric oxide (NO)-mediated signal transduction. In mammals consists of NOS2, S100A8 and S100A9. S100A9 acts both as an adaptor linking NOS2 to its target and as a transnitrosylase that transfers the nitric oxide moiety from NOS2 to its target, via its own S-nitrosylated cysteine.
GO:0045243	3240	Cytosolic complex that possesses isocitrate dehydrogenase (NAD+) activity.
GO:0045241	3241	Cytosolic complex that possesses alpha-ketoglutarate dehydrogenase activity.
GO:0045250	3242	Complex that carries out the oxidative decarboxylation of pyruvate to form acetyl-CoA; comprises subunits possessing three catalytic activities: pyruvate dehydrogenase (E1), dihydrolipoamide S-acetyltransferase (E2), and dihydrolipoamide dehydrogenase (E3). Usually contains fewer subunits than its eukaryotic counterpart; for example, the E. coli complex contains 12 E1 dimers, 8 E2 trimers, and 6 E3 dimers arranged in highly symmetric cubic order.
GO:0010240	3243	Complex that carries out the oxidative decarboxylation of pyruvate to form acetyl-CoA; comprises subunits possessing three catalytic activities: pyruvate dehydrogenase (E1), dihydrolipoamide S-acetyltransferase (E2), and dihydrolipoamide dehydrogenase (E3). This complex is found in plant plastids and is distinct from the one found in mitochondria.
GO:0045247	3244	A protein complex located in the cytosol containing flavin adenine dinucleotide (FAD) that, together with an acyl-CoA dehydrogenase, forms a system that oxidizes an acyl-CoA molecule and reduces ubiquinone and other acceptors.
GO:0045257	3245	The enzyme that catalyzes the oxidation of succinate and ubiquinone to fumarate and ubiquinol; involved in aerobic respiration, repressed in anaerobic respiration.
GO:0106392	3246	Aprotein complex required for the splicing of intron 3 of the cytochrome b (COB) gene. In S. cerevisiae, the complex contains the maturase bI3 (which derives from one of the products of the splicing), the MRS1 cofactor and the intron 4 of the cytochrome b pre-mRNA. The two proteins stimulate the ribozyme activity of the pre-mRNA which autoctalyse a group I intron splicing.
GO:0070578	3247	A trimeric protein complex required for the formation of a mature RNA-induced silencing complex (RISC). In humans the complex is composed of the endonuclease Dicer (DICER1), TRBP (TARBP2) and the Argonaute protein Ago2 (EIF2C2/AGO2). Within the complex, Dicer and TRBP are required to process precursor miRNAs (pre-miRNAs) to mature miRNAs and then load them onto Ago2. Ago2 bound to the mature miRNA constitutes the minimal RISC and may subsequently dissociate from Dicer and TRBP. This complex has endoribonuclease activity.
GO:0120330	3248	A conserved RNA endonuclease complex required for spreading and epigenetic inheritance of heterochromatin. The rixosome contains six unique subunits: three structural subunits (Crb3, Rix1, and Ipi1) which form the core of the complex, and three catalytic subunits (the endonuclease Las1, the polynucleotide kinase Grc3, and the AAA-type ATPase Mdn1), which are involved in the processing of ribosomal RNA precursors. All subunits are essential for viability and are conserved from yeast to mammals, including humans.
GO:1903095	3249	A protein complex which is capable of ribonuclease III activity.
GO:0140638	3250	A small heterodimeric protein complex that is required during early maturation of nascent 40S ribosomal subunits. The complex has endonuclease activity, it interacts with the small ribosomal subunit pre-rRNA and cleave it it to produce the mature 18S (or small ribosomal subunit) rRNA. In S. cerevisiae it is composed of Rcl1p and Bms1p.
GO:0106391	3251	A protein complex required for the splicing of intron 4 of the cytochrome b (COB) gene. In S. cerevisiae, the complex contains the maturase bI4 (which derives from one of the products of the splicing), Leucyl-tRNA synthetase NAM2 and the intron 4 of the cytochrome b pre-mRNA. The two proteins stimulate the ribozyme activity of the pre-mRNA which autoctalyse a group I intron splicing.
GO:0019813	3252	A heterodimeric enzyme complex composed of two subunits, Res and Mod, that functions as an endonuclease and cleaves DNA. Cleavage will only occur when there are two un-methylated copies of a specific recognition site in an inverse orientation on the DNA. Cleavage occurs at a specific distance away from one of the recognition sites. The Mod subunit can act alone as a methyltansferase. DNA restriction systems such as this are used by bacteria to defend against phage and other foreign DNA that may enter a cell.
GO:0032068	3253	A complex consisting of two proteins which acts as an endonuclease in DNA sequences containing a specific modified recognition site. Modifications may include methylation, hydroxymethylation, and glucosyl-hydroxymethylation.
GO:0019812	3254	A multisubunit complex composed of two copies of a restriction (R) subunit, two copies of a methylation (M) subunit, and one copy of a specificity (S) subunit. This complex recognizes specific short DNA sequences (through the S subunit), and binds to them. If the recognition site is hemimethylated, the complex acts as a methyltransferase which modifies the recognition site, using S-adenosylmethionine as the methyl donor. Only the M and S subunits are required for this reaction. If the complex binds to an unmethylated recognition site, then the complex translocates the DNA bidirectionally in an ATP-dependent manner. When the translocation is stalled by impact with another complex or unusual DNA structure, the enzyme functions as an endonuclease and cleavage of the DNA will occur, hundreds or thousands of base pairs away from the recognition site. These DNA restriction systems are used by bacteria to defend against phage and other foreign DNA that may enter a cell.
